id,newcode,newcode2,delete,ValLabNum,ValLabel,var2000_1,var2000_2,var2001_1,var2001_2,var2002_1,var2002_2,var2003_1,var2003_2,var2004_1,var2004_2,var2005_1,,,,,
124,WhyNotWork,whynotwork1,,10,"Contract worker, e.g. mine worker resting according to contract",Q31YnotW_Feb2000,Q31YnotW_Sep2000,Q31YnotW_Feb2001,Q31YnotW_Sep2001,Q31YnotW_Feb2002,,,,,,,,,,,
124,WhyNotWork,whynotwork1,,11,Recently retrenched,Q31YnotW_Feb2000,Q31YnotW_Sep2000,Q31YnotW_Feb2001,Q31YnotW_Sep2001,Q31YnotW_Feb2002,,,,,,,,,,,
124,WhyNotWork,whynotwork1,,12,Other reason,Q31YnotW_Feb2000,Q31YnotW_Sep2000,Q31YnotW_Feb2001,Q31YnotW_Sep2001,Q31YnotW_Feb2002,,,,,,,,,,,
124,WhyNotWork,whynotwork1,,88,Not applicable,Q31YnotW_Feb2000,Q31YnotW_Sep2000,Q31YnotW_Feb2001,Q31YnotW_Sep2001,Q31YnotW_Feb2002,,,,,,,,,,,
124,WhyNotWork,whynotwork1,,99,Unspecified,Q31YnotW_Feb2000,Q31YnotW_Sep2000,Q31YnotW_Feb2001,Q31YnotW_Sep2001,Q31YnotW_Feb2002,,,,,,,,,,,
125,WillAcceptWork,willacceptwork,,1,Yes,Q32Accep_Feb2000,Q32Accep_Sep2000,Q32Accep_Feb2001,Q32Accep_Sep2001,Q32Accep_Feb2002,Q35Accep_Sep2002,Q35Accep_Mar2003,Q35Accep_Sep2003,Q35Accep,Q35Accep,Q35Accep,,,,,
125,WillAcceptWork,willacceptwork,,2,No,Q32Accep_Feb2000,Q32Accep_Sep2000,Q32Accep_Feb2001,Q32Accep_Sep2001,Q32Accep_Feb2002,Q35Accep_Sep2002,Q35Accep_Mar2003,Q35Accep_Sep2003,Q35Accep,Q35Accep,Q35Accep,,,,,
125,WillAcceptWork,willacceptwork,,3,Don't know,Q32Accep_Feb2000,Q32Accep_Sep2000,Q32Accep_Feb2001,Q32Accep_Sep2001,Q32Accep_Feb2002,Q35Accep_Sep2002,Q35Accep_Mar2003,Q35Accep_Sep2003,Q35Accep,Q35Accep,Q35Accep,,,,,
125,WillAcceptWork,willacceptwork,,8,Not applicable,Q32Accep_Feb2000,Q32Accep_Sep2000,Q32Accep_Feb2001,Q32Accep_Sep2001,Q32Accep_Feb2002,Q35Accep_Sep2002,Q35Accep_Mar2003,Q35Accep_Sep2003,Q35Accep,Q35Accep,Q35Accep,,,,,
125,WillAcceptWork,willacceptwork,,9,Unspecified,Q32Accep_Feb2000,Q32Accep_Sep2000,Q32Accep_Feb2001,Q32Accep_Sep2001,Q32Accep_Feb2002,Q35Accep_Sep2002,Q35Accep_Mar2003,Q35Accep_Sep2003,Q35Accep,Q35Accep,Q35Accep,,,,,
126,HowSoonWork,canstartwork,,1,Within a week,Q33WhenS_Feb2000,Q33WhenS_Sep2000,Q33WhenS_Feb2001,Q33Whnst_Sep2001,Q33Whnst_Feb2002,Q36WhnSt_Sep2002,Q36WhnSt_Mar2003,Q36WhnSt_Sep2003,Q36WhnSt,Q36WhnSt,Q36WhnSt,,,,,
126,HowSoonWork,canstartwork,,2,Within two weeks,Q33WhenS_Feb2000,Q33WhenS_Sep2000,Q33WhenS_Feb2001,Q33Whnst_Sep2001,Q33Whnst_Feb2002,Q36WhnSt_Sep2002,Q36WhnSt_Mar2003,Q36WhnSt_Sep2003,Q36WhnSt,Q36WhnSt,Q36WhnSt,,,,,
126,HowSoonWork,canstartwork,,3,Within four weeks,Q33WhenS_Feb2000,Q33WhenS_Sep2000,Q33WhenS_Feb2001,Q33Whnst_Sep2001,Q33Whnst_Feb2002,Q36WhnSt_Sep2002,Q36WhnSt_Mar2003,Q36WhnSt_Sep2003,Q36WhnSt,Q36WhnSt,Q36WhnSt,,,,,
126,HowSoonWork,canstartwork,,4,Later than four weeks from now,Q33WhenS_Feb2000,Q33WhenS_Sep2000,Q33WhenS_Feb2001,Q33Whnst_Sep2001,Q33Whnst_Feb2002,Q36WhnSt_Sep2002,Q36WhnSt_Mar2003,Q36WhnSt_Sep2003,Q36WhnSt,Q36WhnSt,Q36WhnSt,,,,,
126,HowSoonWork,canstartwork,,5,Don't know,Q33WhenS_Feb2000,Q33WhenS_Sep2000,Q33WhenS_Feb2001,Q33Whnst_Sep2001,Q33Whnst_Feb2002,Q36WhnSt_Sep2002,Q36WhnSt_Mar2003,Q36WhnSt_Sep2003,Q36WhnSt,Q36WhnSt,Q36WhnSt,,,,,
126,HowSoonWork,canstartwork,,8,Not applicable,Q33WhenS_Feb2000,Q33WhenS_Sep2000,Q33WhenS_Feb2001,Q33Whnst_Sep2001,Q33Whnst_Feb2002,Q36WhnSt_Sep2002,Q36WhnSt_Mar2003,Q36WhnSt_Sep2003,Q36WhnSt,Q36WhnSt,Q36WhnSt,,,,,
126,HowSoonWork,canstartwork,,9,Unspecified,Q33WhenS_Feb2000,Q33WhenS_Sep2000,Q33WhenS_Feb2001,Q33Whnst_Sep2001,Q33Whnst_Feb2002,Q36WhnSt_Sep2002,Q36WhnSt_Mar2003,Q36WhnSt_Sep2003,Q36WhnSt,Q36WhnSt,Q36WhnSt,,,,,
127,LookedForWork,searchwork,,1,Yes,Q34aLook_Feb2000,Q34aLook_Sep2000,Q34aLook_Feb2001,Q34aLook_Sep2001,Q34Look_Feb2002,Q37LookW_Sep2002,Q37LookW_Mar2003,Q37LookW_Sep2003,Q37LookW,Q37LookW,Q37LookW,,,,,
127,LookedForWork,searchwork,,2,No,Q34aLook_Feb2000,Q34aLook_Sep2000,Q34aLook_Feb2001,Q34aLook_Sep2001,Q34Look_Feb2002,Q37LookW_Sep2002,Q37LookW_Mar2003,Q37LookW_Sep2003,Q37LookW,Q37LookW,Q37LookW,,,,,
127,LookedForWork,searchwork,,8,Not applicable,Q34aLook_Feb2000,Q34aLook_Sep2000,Q34aLook_Feb2001,Q34aLook_Sep2001,Q34Look_Feb2002,Q37LookW_Sep2002,Q37LookW_Mar2003,Q37LookW_Sep2003,Q37LookW,Q37LookW,Q37LookW,,,,,
127,LookedForWork,searchwork,,9,Unspecified,Q34aLook_Feb2000,Q34aLook_Sep2000,Q34aLook_Feb2001,Q34aLook_Sep2001,Q34Look_Feb2002,Q37LookW_Sep2002,Q37LookW_Mar2003,Q37LookW_Sep2003,Q37LookW,Q37LookW,Q37LookW,,,,,
128,TriedStartBus,startbus,,1,Yes,Q34bBgnB_Feb2000,Q34bBgnB_Sep2000,Q34bBgnB_Feb2001,Q34bBgnB_Sep2001,Q34BgnB_Feb2002,Q37BgnBs_Sep2002,Q37BgnBu_Mar2003,Q37BgnBs_Sep2003,Q37BgnBu,Q37BgnBu,Q37BgnBu,,,,,
128,TriedStartBus,startbus,,2,No,Q34bBgnB_Feb2000,Q34bBgnB_Sep2000,Q34bBgnB_Feb2001,Q34bBgnB_Sep2001,Q34BgnB_Feb2002,Q37BgnBs_Sep2002,Q37BgnBu_Mar2003,Q37BgnBs_Sep2003,Q37BgnBu,Q37BgnBu,Q37BgnBu,,,,,
128,TriedStartBus,startbus,,8,Not applicable,Q34bBgnB_Feb2000,Q34bBgnB_Sep2000,Q34bBgnB_Feb2001,Q34bBgnB_Sep2001,Q34BgnB_Feb2002,Q37BgnBs_Sep2002,Q37BgnBu_Mar2003,Q37BgnBs_Sep2003,Q37BgnBu,Q37BgnBu,Q37BgnBu,,,,,
128,TriedStartBus,startbus,,9,Unspecified,Q34bBgnB_Feb2000,Q34bBgnB_Sep2000,Q34bBgnB_Feb2001,Q34bBgnB_Sep2001,Q34BgnB_Feb2002,Q37BgnBs_Sep2002,Q37BgnBu_Mar2003,Q37BgnBs_Sep2003,Q37BgnBu,Q37BgnBu,Q37BgnBu,,,,,
129,SearchAgency,searchagency,,0,Not selected,Q35Hunt1_Feb2000,,,,,,,,,,,,,,,
129,SearchAgency,searchagency,,1,Selected,Q35Hunt1_Feb2000,,,,,,,,,,,,,,,
129,SearchAgency,searchagency,,8,Not applicable,Q35Hunt1_Feb2000,,,,,,,,,,,,,,,
129,SearchAgency,searchagency,,9,Unspecified,Q35Hunt1_Feb2000,,,,,,,,,,,,,,,
130,SearchWkplace,searchwkplace,,0,Not selected,Q35Hunt2_Feb2000,,,,,,,,,,,,,,,
130,SearchWkplace,searchwkplace,,1,Selected,Q35Hunt2_Feb2000,,,,,,,,,,,,,,,
130,SearchWkplace,searchwkplace,,8,Not applicable,Q35Hunt2_Feb2000,,,,,,,,,,,,,,,
130,SearchWkplace,searchwkplace,,9,Unspecified,Q35Hunt2_Feb2000,,,,,,,,,,,,,,,
131,SearchAd,searchad,,0,Not selected,Q35Hunt3_Feb2000,,,,,,,,,,,,,,,
131,SearchAd,searchad,,1,Selected,Q35Hunt3_Feb2000,,,,,,,,,,,,,,,
131,SearchAd,searchad,,8,Not applicable,Q35Hunt3_Feb2000,,,,,,,,,,,,,,,
131,SearchAd,searchad,,9,Unspecified,Q35Hunt3_Feb2000,,,,,,,,,,,,,,,
132,SearchFriends,searchfriends,,0,Not selected,Q35Hunt4_Feb2000,,,,,,,,,,,,,,,
132,SearchFriends,searchfriends,,1,Selected,Q35Hunt4_Feb2000,,,,,,,,,,,,,,,
132,SearchFriends,searchfriends,,8,Not applicable,Q35Hunt4_Feb2000,,,,,,,,,,,,,,,
132,SearchFriends,searchfriends,,9,Unspecified,Q35Hunt4_Feb2000,,,,,,,,,,,,,,,
133,SearchPermit,searchpermit,,0,Not selected,Q35Hunt5_Feb2000,,,,,,,,,,,,,,,
133,SearchPermit,searchpermit,,1,Selected,Q35Hunt5_Feb2000,,,,,,,,,,,,,,,
133,SearchPermit,searchpermit,,8,Not applicable,Q35Hunt5_Feb2000,,,,,,,,,,,,,,,
133,SearchPermit,searchpermit,,9,Unspecified,Q35Hunt5_Feb2000,,,,,,,,,,,,,,,
134,SearchTraining,searchtraining,,0,Not selected,Q35Hunt6_Feb2000,,,,,,,,,,,,,,,
134,SearchTraining,searchtraining,,1,Selected,Q35Hunt6_Feb2000,,,,,,,,,,,,,,,
134,SearchTraining,searchtraining,,8,Not applicable,Q35Hunt6_Feb2000,,,,,,,,,,,,,,,
134,SearchTraining,searchtraining,,9,Unspecified,Q35Hunt6_Feb2000,,,,,,,,,,,,,,,
135,SearchStreet,searchstreet,,0,Not selected,Q35Hunt7_Feb2000,,,,,,,,,,,,,,,
135,SearchStreet,searchstreet,,1,Selected,Q35Hunt7_Feb2000,,,,,,,,,,,,,,,
135,SearchStreet,searchstreet,,8,Not applicable,Q35Hunt7_Feb2000,,,,,,,,,,,,,,,
135,SearchStreet,searchstreet,,9,Unspecified,Q35Hunt7_Feb2000,,,,,,,,,,,,,,,
136,SearchOther,searchother,,0,Not selected,Q35Hunt8_Feb2000,,,,,,,,,,,,,,,
136,SearchOther,searchother,,1,Selected,Q35Hunt8_Feb2000,,,,,,,,,,,,,,,
136,SearchOther,searchother,,8,Not applicable,Q35Hunt8_Feb2000,,,,,,,,,,,,,,,
136,SearchOther,searchother,,9,Unspecified,Q35Hunt8_Feb2000,,,,,,,,,,,,,,,
137,SearchDK,searchunsure,,0,Not selected,Q35Hunt9_Feb2000,,,,,,,,,,,,,,,
137,SearchDK,searchunsure,,1,Selected,Q35Hunt9_Feb2000,,,,,,,,,,,,,,,
137,SearchDK,searchunsure,,8,Not applicable,Q35Hunt9_Feb2000,,,,,,,,,,,,,,,
137,SearchDK,searchunsure,,9,Unspecified,Q35Hunt9_Feb2000,,,,,,,,,,,,,,,
138,SearchLength1,searchlength,,1,Less than a month,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
138,SearchLength1,searchlength,,2,1 month to less than 6 months,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
138,SearchLength1,searchlength,,3,6 months to less than 1 year,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
138,SearchLength1,searchlength,,4,1 year to less than 3 years,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
138,SearchLength1,searchlength,,5,3 years or more,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
138,SearchLength1,searchlength,,6,Don’t know,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
138,SearchLength1,searchlength,,8,Not applicable,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
138,SearchLength1,searchlength,,9,Unspecified,Q36TimSk_Feb2000,Q36TimSe_Sep2000,Q36TimSe_Feb2001,,,,,,,,,,,,,
139,WhyNotSearch,rsnnosearch,,1,Has been temporarily laid off work,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,2,Ill health/injury/physical disability,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,3,Pregnancy,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,4,Family considerations/child care,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,5,Undergoing training to help find work,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,6,No jobs available in the area,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,7,Lack of money to pay for transport to look for work,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,8,Unable to find work requiring his/her skills,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,9,Lost hope of finding any kind of work,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,10,No transport available,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,11,Other reason,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,88,Not applicable,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
139,WhyNotSearch,rsnnosearch,,99,Unspecified,Q37YnotL_Feb2000,Q37YnotL_Sep2000,Q37YnotL_Feb2001,Q37YnotS_Sep2001,Q37YnotS_Feb2002,Q310RsnN_Sep2002,Q310RsnN_Mar2003,Q310RsnN_Sep2003,Q310RsnN,Q310RsnN,Q310RsnN,,,,,
140,EverWorked,everworked,,1,Yes,Q38EverW_Feb2000,Q38EverW_Sep2000,Q38EverW_Feb2001,Q38EverW_Sep2001,Q38EverW_Feb2002,,,,,,,,,,,
140,EverWorked,everworked,,2,No,Q38EverW_Feb2000,Q38EverW_Sep2000,Q38EverW_Feb2001,Q38EverW_Sep2001,Q38EverW_Feb2002,,,,,,,,,,,
140,EverWorked,everworked,,8,Not applicable,Q38EverW_Feb2000,Q38EverW_Sep2000,Q38EverW_Feb2001,Q38EverW_Sep2001,Q38EverW_Feb2002,,,,,,,,,,,
140,EverWorked,everworked,,9,Unspecified,Q38EverW_Feb2000,Q38EverW_Sep2000,Q38EverW_Feb2001,Q38EverW_Sep2001,Q38EverW_Feb2002,,,,,,,,,,,
432,EverWorked2,everworked,,1,Yes,,,,,,Q311Ever_Sep2002,Q311Ever_Mar2003,Q311Ever_Sep2003,Q311Ever,Q311Ever,Q311Ever,,,,,
432,EverWorked2,everworked,,2,No,,,,,,Q311Ever_Sep2002,Q311Ever_Mar2003,Q311Ever_Sep2003,Q311Ever,Q311Ever,Q311Ever,,,,,
432,EverWorked2,everworked,,8,Not applicable,,,,,,Q311Ever_Sep2002,Q311Ever_Mar2003,Q311Ever_Sep2003,Q311Ever,Q311Ever,Q311Ever,,,,,
432,EverWorked2,everworked,,9,Unspecified,,,,,,Q311Ever_Sep2002,Q311Ever_Mar2003,Q311Ever_Sep2003,Q311Ever,Q311Ever,Q311Ever,,,,,
141,WhenLastJob1,whenlastjob,,1,1 week - less than 1 month,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,2,1 month - less than 6 months,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,3,6 months - less than 1 year,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,4,1 year - less than 2 years,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,5,2 years - less than 3 years,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,6,3 years or more,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,7,Don't know,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,8,Not applicable,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
141,WhenLastJob1,whenlastjob,,9,Unspecified,Q39TmGap_Feb2000,Q39TmGap_Sep2000,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,1,1 week - less than 1 month,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,2,1 month - less than 2 months,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,3,2 months - less than 3 months,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,4,3 months - less than 4 months,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,5,4 months - less than 5 months,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,6,5 months - less than 6 months,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,7,6 months - less than 1 year,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,8,1 year - less than 2 years,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,9,2 Years – less than 3 years,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,10,3 years or more,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,11,Don't know,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,88,Not applicable,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
505,WhenLastJob2,whenlastjob2,,99,Unspecified,,,Q39TmGap_Feb2001,Q39TmGap_Sep2001,Q39TmGap_Feb2002,Q312TmGa_Sep2002,Q312TmGa_Mar2003,Q312TmGa_Sep2003,Q312TmGa,Q312TmGa,Q312TmGa,,,,,
142,OccupPrev,occupprev,,8888,Not applicable,Q310Occu_Feb2000,Q310Occu_Sep2000,Q310Occu_Feb2001,Q310Occu_Sep2001,Q310Occu_Feb2002,Q313Occu_Sep2002,Q313Occu_Mar2003,Q313Occu_Sep2003,Q313Occu,Q313Occu,Q313Occu,,,,,
142,OccupPrev,occupprev,,9999,Unspecified,Q310Occu_Feb2000,Q310Occu_Sep2000,Q310Occu_Feb2001,Q310Occu_Sep2001,Q310Occu_Feb2002,Q313Occu_Sep2002,Q313Occu_Mar2003,Q313Occu_Sep2003,Q313Occu,Q313Occu,Q313Occu,,,,,
143,IndustryPrev,indusprev,,888,Not applicable,Q311Indu_Feb2000,Q311Indu_Sep2000,Q311Indu_Feb2001,Q311Indu_Sep2001,Q311Indu_Feb2002,Q314Indu_Sep2002,Q314Indu_Mar2003,Q314Indu_Sep2003,Q314Indu,Q314Indu,Q314Indu,,,,,
143,IndustryPrev,indusprev,,999,Unspecified,Q311Indu_Feb2000,Q311Indu_Sep2000,Q311Indu_Feb2001,Q311Indu_Sep2001,Q311Indu_Feb2002,Q314Indu_Sep2002,Q314Indu_Mar2003,Q314Indu_Sep2003,Q314Indu,Q314Indu,Q314Indu,,,,,
143,IndustryPrev,indusprev,,8888,Not applicable,Q311Indu_Feb2000,Q311Indu_Sep2000,Q311Indu_Feb2001,Q311Indu_Sep2001,Q311Indu_Feb2002,Q314Indu_Sep2002,Q314Indu_Mar2003,Q314Indu_Sep2003,Q314Indu,Q314Indu,Q314Indu,,,,,
143,IndustryPrev,indusprev,,9999,Unspecified,Q311Indu_Feb2000,Q311Indu_Sep2000,Q311Indu_Feb2001,Q311Indu_Sep2001,Q311Indu_Feb2002,Q314Indu_Sep2002,Q314Indu_Mar2003,Q314Indu_Sep2003,Q314Indu,Q314Indu,Q314Indu,,,,,
144,SupOddJobs,supoddjobs,,1,Yes,Q312aSup_Feb2000,Q312aSup_Sep2000,Q314aSup_Feb2001,Q312oddj_Sep2001,Q312oddj_Feb2002,Q315OddJ_Sep2002,Q315OddJ_Mar2003,Q315OddJ_Sep2003,Q315OddJ,Q315OddJ,Q315OddJ,,,,,
